Year,Month,Location,Latitude,Longitude,Site,Zone,Level,ID,Transect,GenusSpecies,TotalLength,Abundance
2013,Octubre,BMA,32.01675,-116.883056,Norte,NA,Media agua,BMANM0,0,Paralabrax nebulifer,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Norte,NA,Media agua,BMANM0,0,Rhacochilus toxotes,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Norte,NA,Media agua,BMANM0,0,Rhacochilus vacca,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Norte,NA,Media agua,BMANM0,0,Rhinogobiops nicholsii,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Norte,NA,Media agua,BMANM0,0,Sebastes carnatus,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Norte,NA,Media agua,BMANM0,0,Sebastes caurinus,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Norte,NA,Media agua,BMANM0,0,Sebastes dallii,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Norte,NA,Media agua,BMANM0,0,Semicossyphus pulcher,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Fondo,BMASF0,0,Sebastes auriculatus,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Fondo,BMASF0,0,Sebastes mystinus,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Fondo,BMASF0,0,Zapteryx exasperata,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Chromis punctipinnis,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Clinocottus analis,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Embiotoca jacksoni,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Hypsurus caryi,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Hypsypops rubicundus,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Ophiodon elongatus,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Oxylebius pictus,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Paralabrax clathratus,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Paralabrax nebulifer,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Rhacochilus vacca,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Rhinogobiops nicholsii,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Sebastes carnatus,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Sebastes dallii,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Sebastes serriceps,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Semicossyphus pulcher,NA,1
2013,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM0,0,Zapteryx exasperata,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Fondo,ERENF1,1,Oxyjulis californica,5,1
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Fondo,ERENF1,1,Oxyjulis californica,15,2
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Fondo,ERENF2,2,Oxyjulis californica,5,55
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Fondo,ERENF2,2,Oxyjulis californica,10,2
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Fondo,ERENF2,2,Oxyjulis californica,15,4
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Fondo,ERENF3,3,Oxyjulis californica,5,150
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Fondo,ERENF3,3,Oxyjulis californica,10,70
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Fondo,ERENF3,3,Oxyjulis californica,15,8
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Fondo,ERENF3,3,Oxyjulis californica,20,1
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Media agua,ERENM1,1,Brachyistius frenatus,10,2
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Media agua,ERENM1,1,Oxyjulis californica,5,1
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Media agua,ERENM1,1,Oxyjulis californica,10,12
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Media agua,ERENM2,2,Oxyjulis californica,5,4
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Media agua,ERENM2,2,Oxyjulis californica,10,4
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Media agua,ERENM3,3,Brachyistius frenatus,10,1
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Media agua,ERENM3,3,Brachyistius frenatus,15,1
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Media agua,ERENM3,3,Oxyjulis californica,10,11
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF1,1,Embiotoca jacksoni,20,3
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF1,1,Embiotoca jacksoni,30,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF1,1,Embiotoca lateralis,20,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF1,1,Hypsurus caryi,10,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF1,1,Hypsurus caryi,20,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF1,1,Paralabrax clathratus,15,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF1,1,Paralabrax clathratus,20,2
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF1,1,Paralabrax clathratus,25,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF1,1,Paralabrax clathratus,30,3
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF1,1,Rhacochilus vacca,15,3
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF1,1,Sebastes atrovirens,25,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF1,1,Sebastes auriculatus,20,2
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF1,1,Sebastes auriculatus,30,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF1,1,Sebastes caurinus,15,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF2,2,Embiotoca jacksoni,10,2
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF2,2,Embiotoca jacksoni,15,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF2,2,Embiotoca jacksoni,20,2
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF2,2,Embiotoca jacksoni,30,2
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF2,2,Embiotoca lateralis,15,2
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF2,2,Hypsypops rubicundus,10,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF2,2,Paralabrax clathratus,15,6
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF2,2,Paralabrax clathratus,20,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF2,2,Paralabrax clathratus,25,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF2,2,Phanerodon furcatus,15,3
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF2,2,Rhacochilus toxotes,15,2
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF2,2,Rhacochilus toxotes,20,2
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF2,2,Sebastes atrovirens,25,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF2,2,Sebastes atrovirens,30,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF3,3,Embiotoca jacksoni,15,4
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF3,3,Hypsurus caryi,10,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF3,3,Oxyjulis californica,10,2
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF3,3,Paralabrax clathratus,15,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF3,3,Paralabrax clathratus,20,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF3,3,Phanerodon furcatus,15,3
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF3,3,Phanerodon furcatus,20,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF3,3,Rhacochilus vacca,15,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF3,3,Rhacochilus vacca,20,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF3,3,Semicossyphus pulcher,10,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM1,1,Oxyjulis californica,15,2
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM2,2,Heterostichus rostratus,10,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM2,2,Oxyjulis californica,15,6
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM2,2,Paralabrax clathratus,20,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM3,3,Brachyistius frenatus,10,1
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Fondo,ERENF0,0,Atherinops affinis,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Fondo,ERENF0,0,Hypsurus caryi,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Fondo,ERENF0,0,Paralabrax clathratus,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Media agua,ERENM0,0,Artedius corallinus,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Media agua,ERENM0,0,Atherinops affinis,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Media agua,ERENM0,0,Clinocottus analis,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Media agua,ERENM0,0,Hypsurus caryi,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Norte,NA,Media agua,ERENM0,0,Rhacochilus vacca,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF0,0,Girella nigricans,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF0,0,Paralabrax nebulifer,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF0,0,Rhinogobiops nicholsii,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF0,0,Scorpaena guttata,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Fondo,ERESF0,0,Sebastes serranoides,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM0,0,Embiotoca jacksoni,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM0,0,Embiotoca lateralis,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM0,0,Girella nigricans,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM0,0,Hypsurus caryi,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM0,0,Paralabrax nebulifer,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM0,0,Phanerodon furcatus,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM0,0,Rhacochilus toxotes,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM0,0,Rhacochilus vacca,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM0,0,Scorpaena guttata,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM0,0,Sebastes atrovirens,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM0,0,Sebastes auriculatus,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM0,0,Sebastes caurinus,NA,1
2013,Noviembre,ERE,31.28125,-116.403694,Sur,NA,Media agua,ERESM0,0,Semicossyphus pulcher,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF1,1,Embiotoca lateralis,10,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF1,1,Hypsypops rubicundus,25,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF1,1,Oxyjulis californica,15,11
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF1,1,Oxylebius pictus,15,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF1,1,Paralabrax clathratus,35,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF1,1,Paralabrax clathratus,40,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF1,1,Rhacochilus vacca,15,4
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF1,1,Sebastes atrovirens,25,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF1,1,Sebastes auriculatus,25,2
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF1,1,Semicossyphus pulcher,5,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF1,1,Semicossyphus pulcher,40,3
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF1,1,Semicossyphus pulcher,55,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF2,2,Paralabrax clathratus,40,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Media agua,ERONM1,1,Especie X,0,0
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Media agua,ERONM2,2,Especie X,0,0
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF1,1,Oxyjulis californica,5,2
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF1,1,Paralabrax clathratus,35,2
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF1,1,Rhacochilus vacca,30,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF2,2,Oxyjulis californica,5,9
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF2,2,Paralabrax clathratus,40,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF2,2,Rhacochilus vacca,30,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF2,2,Sebastes pinniger,40,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF2,2,Semicossyphus pulcher,15,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF2,2,Semicossyphus pulcher,35,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF3,3,Chromis punctipinnis,5,60
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF3,3,Chromis punctipinnis,15,2
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF3,3,Chromis punctipinnis,25,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF3,3,Hypsurus caryi,10,2
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF3,3,Paralabrax clathratus,15,2
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF3,3,Paralabrax clathratus,45,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF3,3,Rhacochilus vacca,15,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF3,3,Sebastes atrovirens,30,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF3,3,Sebastes atrovirens,35,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF3,3,Sebastes serranoides,40,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF3,3,Semicossyphus pulcher,15,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Media agua,EROSM1,1,Oxyjulis californica,15,2
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Media agua,EROSM2,2,Especie X,0,0
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Media agua,EROSM3,3,Especie X,0,0
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF0,0,Chromis punctipinnis,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Media agua,ERONM0,0,Atherinops affinis,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Media agua,ERONM0,0,Chromis punctipinnis,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Media agua,ERONM0,0,Oxyjulis californica,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Media agua,ERONM0,0,Paralabrax clathratus,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Media agua,ERONM0,0,Rhacochilus vacca,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Media agua,ERONM0,0,Rhinogobiops nicholsii,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Media agua,ERONM0,0,Sebastes auriculatus,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Media agua,ERONM0,0,Sebastes caurinus,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Norte,NA,Media agua,ERONM0,0,Semicossyphus pulcher,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF0,0,Sebastes auriculatus,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Media agua,EROSM0,0,Oxylebius pictus,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Media agua,EROSM0,0,Rhacochilus vacca,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Media agua,EROSM0,0,Sebastes auriculatus,NA,1
2013,Noviembre,ERO,29.903,-115.776194,Sur,NA,Media agua,EROSM0,0,Semicossyphus pulcher,NA,1
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Brachyistius frenatus,10,14
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Chromis punctipinnis,10,5
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Embiotoca jacksoni,10,4
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Hypsurus caryi,20,2
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Oxyjulis californica,5,135
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Oxyjulis californica,10,5
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Oxylebius pictus,10,2
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Paralabrax clathratus,10,3
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Paralabrax clathratus,25,3
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Rhacochilus vacca,10,20
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Sebastes atrovirens,5,3
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Sebastes atrovirens,20,1
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Sebastes atrovirens,25,1
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Sebastes hopkinsi,10,3
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Semicossyphus pulcher,10,2
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Semicossyphus pulcher,15,2
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Semicossyphus pulcher,20,5
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF2,2,Brachyistius frenatus,10,2
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF2,2,Chromis punctipinnis,5,15
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF2,2,Hypsurus caryi,15,180
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF2,2,Oxyjulis californica,10,50
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF2,2,Oxyjulis californica,20,30
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF2,2,Rhacochilus vacca,15,150
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF2,2,Sebastes caurinus,10,1
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF2,2,Semicossyphus pulcher,10,7
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Media agua,ICONM1,1,Brachyistius frenatus,15,4
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Media agua,ICONM1,1,Medialuna californiensis,25,1
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Media agua,ICONM1,1,Oxyjulis californica,5,30
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Media agua,ICONM1,1,Oxyjulis californica,15,140
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Media agua,ICONM1,1,Paralabrax clathratus,25,1
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Media agua,ICONM1,1,Semicossyphus pulcher,25,1
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Media agua,ICONM2,2,Brachyistius frenatus,15,3
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Media agua,ICONM2,2,Medialuna californiensis,15,3
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Media agua,ICONM2,2,Medialuna californiensis,20,15
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Media agua,ICONM2,2,Oxyjulis californica,15,125
2013,Octubre,ICO,32.361993,-117.230786,Norte,NA,Media agua,ICONM2,2,Paralabrax clathratus,15,1
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF1,1,Chromis punctipinnis,10,20
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF1,1,Chromis punctipinnis,20,3
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF1,1,Embiotoca jacksoni,25,1
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF1,1,Halichoeres semicinctus,10,2
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF1,1,Oxyjulis californica,15,30
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF1,1,Oxylebius pictus,25,1
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF1,1,Sebastes atrovirens,25,2
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF1,1,Semicossyphus pulcher,10,1
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF1,1,Semicossyphus pulcher,25,2
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF2,2,Chromis punctipinnis,5,6
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF2,2,Chromis punctipinnis,10,11
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF2,2,Chromis punctipinnis,20,1
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF2,2,Oxyjulis californica,5,50
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF2,2,Oxyjulis californica,10,1
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF2,2,Oxylebius pictus,15,3
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF2,2,Paralabrax clathratus,10,1
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF2,2,Paralabrax clathratus,20,1
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF2,2,Sebastes atrovirens,15,1
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF2,2,Sebastes atrovirens,30,1
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF3,3,Chromis punctipinnis,5,10
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF3,3,Chromis punctipinnis,10,35
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF3,3,Chromis punctipinnis,15,4
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF3,3,Embiotoca jacksoni,25,3
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF3,3,Hypsurus caryi,10,1
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF3,3,Oxyjulis californica,5,13
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF3,3,Oxyjulis californica,10,6
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF3,3,Oxyjulis californica,20,2
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF3,3,Oxylebius pictus,15,2
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF3,3,Paralabrax clathratus,20,2
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF3,3,Rhinogobiops nicholsii,10,1
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF3,3,Semicossyphus pulcher,15,1
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF3,3,Semicossyphus pulcher,25,1
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Media agua,ICOSM1,1,Chromis punctipinnis,10,50
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Media agua,ICOSM1,1,Chromis punctipinnis,15,4
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Media agua,ICOSM1,1,Oxyjulis californica,5,300
2013,Octubre,ICO,32.361993,-117.230786,Sur,NA,Media agua,ICOSM1,1,Oxyjulis californica,10,50
