"Index","Location","Latitude","Longitude","Latitudinal.distance..km.","Species","English","Spanish","Lt..cm.","Abundance","SampleArea","Population","Latitude2","Longitude2","Fishing.Pressure"
771,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,322842,32,-116.858,"High"
772,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",30,1,720,322842,32,-116.858,"High"
773,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
774,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",25,1,720,322842,32,-116.858,"High"
775,"SSI",31.975977,-116.838891,42.847776,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",35,1,720,322842,32,-116.858,"High"
776,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
777,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
778,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,322842,32,-116.858,"High"
779,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
780,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
781,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",25,1,720,322842,32,-116.858,"High"
782,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,322842,32,-116.858,"High"
783,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,322842,32,-116.858,"High"
784,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
785,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
786,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
787,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
788,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
789,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
790,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
791,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
792,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
793,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
794,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
795,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
796,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
797,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
798,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
799,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
800,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
801,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
802,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
803,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
804,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
805,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
806,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
807,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
808,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
809,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
810,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
811,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
812,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
813,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
814,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
815,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
816,"SSI",31.975977,-116.838891,42.847776,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",25,1,720,322842,32,-116.858,"High"
817,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,322842,32,-116.858,"High"
818,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,322842,32,-116.858,"High"
819,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,322842,32,-116.858,"High"
820,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,322842,32,-116.858,"High"
821,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
822,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
823,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",55,1,720,322842,32,-116.858,"High"
824,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",55,1,720,322842,32,-116.858,"High"
825,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",55,1,720,322842,32,-116.858,"High"
826,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,322842,32,-116.858,"High"
827,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,322842,32,-116.858,"High"
828,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
829,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
830,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",55,1,720,322842,32,-116.858,"High"
831,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",55,1,720,322842,32,-116.858,"High"
832,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",55,1,720,322842,32,-116.858,"High"
833,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",55,1,720,322842,32,-116.858,"High"
834,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",55,1,720,322842,32,-116.858,"High"
835,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,322842,32,-116.858,"High"
836,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
837,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
838,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
839,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
840,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
841,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
842,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
843,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
844,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,322842,32,-116.858,"High"
845,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,322842,32,-116.858,"High"
846,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
847,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
848,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
849,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
850,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
851,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
852,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,322842,32,-116.858,"High"
853,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,322842,32,-116.858,"High"
854,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
855,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
856,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
857,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
858,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
859,"SSI",31.975977,-116.838891,42.847776,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
